path,truth,zcr,centroid,bandwidth,rolloff,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
ExtractedAudio\User_17\run_2\video_audio.wav,0,0.07831502485194586,1673.791767079267,1906.4914119232583,3305.3102444876267,0.5988240242004395,0.6114755272865295,0.5267902612686157,0.4777187705039978,0.44749417901039124,0.48033857345581055,0.6005591154098511,0.6650470495223999,0.62995445728302,0.5157672762870789,0.45173802971839905,0.5309851765632629,-266.9132385253906,135.01693725585938,-29.699995040893555,16.626266479492188,-5.709270000457764,10.442571640014648,-0.6295983791351318,4.168821334838867,-10.348937034606934,0.7187096476554871,-6.087489128112793,5.5401506423950195,-0.3011976182460785
ExtractedAudio\User_17\run_3\video_audio.wav,0,0.07616180042125172,1689.6384376774163,1945.8362908543907,3372.9822633682943,0.5525275468826294,0.5625507235527039,0.4989634156227112,0.4847005009651184,0.4458582103252411,0.48414677381515503,0.5607040524482727,0.6369145512580872,0.6250318884849548,0.4964058995246887,0.4264608919620514,0.48598799109458923,-265.6332092285156,132.982177734375,-26.91084861755371,16.223554611206055,-6.185440540313721,8.873950958251953,-0.24843518435955048,3.9692227840423584,-11.248201370239258,-0.14346759021282196,-7.524418830871582,4.507620334625244,-0.3676964342594147
ExtractedAudio\User_17\run_4\video_audio.wav,1,0.029892843655589123,1329.1784198031194,1960.2934962200454,2774.9370471228285,0.33508530259132385,0.2966208755970001,0.250312864780426,0.1813676357269287,0.14364631474018097,0.2128053903579712,0.4640837013721466,0.7536441087722778,0.7208398580551147,0.577567994594574,0.31691116094589233,0.263337641954422,-401.78338623046875,139.96742248535156,4.811297416687012,22.87813949584961,11.206418991088867,12.23239803314209,4.069624900817871,5.59220552444458,-5.588943004608154,0.6248278021812439,-3.1785213947296143,3.2941112518310547,-2.3342080116271973
ExtractedAudio\User_17\run_5\video_audio.wav,1,0.027492592272384306,1348.5934855709552,1971.1559729356622,2919.839520521567,0.2684006989002228,0.2273169457912445,0.19570784270763397,0.16819122433662415,0.14931413531303406,0.22070477902889252,0.48650047183036804,0.8632041215896606,0.8224250674247742,0.6379284858703613,0.31286150217056274,0.2081274688243866,-404.65185546875,135.62767028808594,4.595584869384766,26.519794464111328,10.835554122924805,11.95870304107666,4.952114582061768,6.123700141906738,-3.7903099060058594,3.0267179012298584,-2.987287998199463,2.2612011432647705,-2.0364181995391846
ExtractedAudio\User_17\run_6\video_audio.wav,0,0.02609913992952522,1324.4153745256285,1993.0145358973043,2841.3924129497404,0.2685874402523041,0.19686751067638397,0.17607496678829193,0.12470696121454239,0.14663423597812653,0.332222044467926,0.6546286344528198,0.803225040435791,0.6808990836143494,0.44981515407562256,0.2667415738105774,0.31180036067962646,-405.71429443359375,137.48719787597656,6.637784957885742,24.79127311706543,10.485624313354492,13.417017936706543,3.8193359375,4.294895648956299,-4.060666561126709,1.587227702140808,-4.258350849151611,3.537008285522461,-3.924281358718872
ExtractedAudio\User_17\run_7\video_audio.wav,1,0.024500603404471546,1272.4600979032846,1958.302933353131,2719.5735280106705,0.22266259789466858,0.16525566577911377,0.1638849675655365,0.13581331074237823,0.173313707113266,0.39936888217926025,0.8123011589050293,0.8353447914123535,0.6603447198867798,0.3672812581062317,0.22738203406333923,0.3257851302623749,-411.9125671386719,138.82362365722656,5.762032508850098,25.564971923828125,11.26008129119873,13.556764602661133,3.786891460418701,6.418941974639893,-4.605841159820557,3.200166702270508,-4.190806865692139,4.691769599914551,-2.6901495456695557
ExtractedAudio\User_17\run_8\video_audio.wav,0,0.02972977801067073,1338.9403456526716,1962.3958180771422,2855.2370843654726,0.28986766934394836,0.20034758746623993,0.18539635837078094,0.13544398546218872,0.160909965634346,0.33537158370018005,0.6713147163391113,0.8086889982223511,0.6622239947319031,0.4249420166015625,0.2654549181461334,0.33457279205322266,-406.1539611816406,138.4931182861328,5.4065165519714355,25.613693237304688,12.162632942199707,12.467283248901367,3.531895160675049,5.972247123718262,-4.696789264678955,1.732055425643921,-4.613821506500244,2.5400748252868652,-3.990002393722534
ExtractedAudio\User_17\run_9\video_audio.wav,1,0.03292157262045813,1409.9093646790493,2064.499652939993,3000.8712696238154,0.34455615282058716,0.24770742654800415,0.22292079031467438,0.209084153175354,0.1754634976387024,0.23528732359409332,0.4781394302845001,0.8036695718765259,0.7565737366676331,0.5636693835258484,0.32695215940475464,0.31963586807250977,-399.249267578125,134.31915283203125,9.037303924560547,22.237220764160156,7.904850959777832,15.365055084228516,4.186771869659424,4.98646879196167,-4.465749740600586,1.5391757488250732,-4.4847025871276855,3.1550405025482178,-3.578340530395508
ExtractedAudio\User_18\run_0\video_audio.wav,1,0.0382881094038817,1385.6236271661453,1970.8649149163955,2849.7661936084796,0.12341818958520889,0.12283206731081009,0.17018534243106842,0.20227232575416565,0.17794588208198547,0.25186291337013245,0.35237494111061096,0.7046705484390259,0.878478467464447,0.6844926476478577,0.44545477628707886,0.22006407380104065,-416.2085876464844,139.12429809570312,5.3867974281311035,23.559499740600586,4.183404445648193,14.948775291442871,3.5735838413238525,4.601255416870117,-5.630275249481201,0.9408702850341797,-7.159511089324951,0.767594575881958,-2.4194247722625732
ExtractedAudio\User_18\run_1\video_audio.wav,0,0.03647623022562241,1388.643596152743,1998.4266532222962,2844.7952460451243,0.13379894196987152,0.155665785074234,0.18636910617351532,0.19837874174118042,0.21219605207443237,0.28572946786880493,0.46660593152046204,0.7867511510848999,0.8608542084693909,0.6924977898597717,0.3643438220024109,0.14718040823936462,-417.5602111816406,137.7101593017578,5.161681175231934,22.052003860473633,5.123746395111084,16.136062622070312,2.8869822025299072,5.846388816833496,-5.3052568435668945,3.227139472961426,-4.048523426055908,1.6143198013305664,-2.6268882751464844
ExtractedAudio\User_18\run_2\video_audio.wav,0,0.038405323240022174,1434.0246113500705,2040.270583169758,2947.207973167267,0.15480969846248627,0.16042427718639374,0.2088925689458847,0.17344103753566742,0.24601706862449646,0.3812631666660309,0.5852115154266357,0.8519809246063232,0.8052634596824646,0.5316646099090576,0.28757959604263306,0.1771623194217682,-411.4109191894531,136.688232421875,7.932690620422363,21.02806282043457,6.059223651885986,13.553187370300293,1.035680890083313,5.199572563171387,-5.424908638000488,3.5548315048217773,-6.216098785400391,-0.30032438039779663,-2.098980188369751
ExtractedAudio\User_18\run_3\video_audio.wav,1,0.03458539177389706,1421.6877267591947,2048.0429416589973,2953.868596694049,0.13527296483516693,0.1349877268075943,0.16850055754184723,0.18575897812843323,0.16971078515052795,0.2539798319339752,0.44185319542884827,0.8323502540588379,0.8992522358894348,0.6407605409622192,0.3276597857475281,0.1762305051088333,-418.904052734375,135.59466552734375,7.4267730712890625,22.638320922851562,7.663262844085693,15.720320701599121,2.84916615486145,3.4053540229797363,-5.012536525726318,2.8908443450927734,-5.514873504638672,0.12378431856632233,-2.685002565383911
ExtractedAudio\User_18\run_4\video_audio.wav,0,0.03774641170058139,1431.3961267927884,2056.283370737078,2960.8655069040697,0.12530840933322906,0.1424391120672226,0.19671618938446045,0.18246006965637207,0.18794424831867218,0.26228782534599304,0.4737973213195801,0.8578149676322937,0.8650447130203247,0.6044811010360718,0.3048279285430908,0.18324285745620728,-416.53790283203125,136.0955352783203,10.002179145812988,20.656282424926758,5.4276628494262695,15.438323974609375,1.0331038236618042,3.699492931365967,-4.09134578704834,3.209038496017456,-5.316753387451172,0.6968334317207336,-3.1040680408477783
ExtractedAudio\User_18\run_5\video_audio.wav,1,0.042124300159963435,1561.947283358561,2140.1543010787404,3295.0721531507083,0.11564406007528305,0.12316552549600601,0.16564232110977173,0.20056279003620148,0.19688065350055695,0.2697582542896271,0.4190540909767151,0.7899270057678223,0.8883821964263916,0.6991909742355347,0.3731989860534668,0.15302790701389313,-408.6443786621094,129.2564239501953,7.835696697235107,21.69891929626465,7.088681697845459,16.81538200378418,1.2691268920898438,3.7399652004241943,-4.445828437805176,2.740093231201172,-5.676089286804199,0.9448574781417847,-2.618208408355713
ExtractedAudio\User_18\run_6\video_audio.wav,0,0.03889914448126142,1430.5651585312028,2014.4560261553347,2953.985428330667,0.14061184227466583,0.15315793454647064,0.18089282512664795,0.21016165614128113,0.199319526553154,0.27269768714904785,0.4731031358242035,0.8099392056465149,0.8901064991950989,0.6723428964614868,0.3405766785144806,0.17397095263004303,-418.5032043457031,137.76194763183594,7.34142541885376,21.596385955810547,4.591284275054932,15.285561561584473,4.1445722579956055,4.78947114944458,-4.9157609939575195,2.66878342628479,-5.980312347412109,1.9033743143081665,-2.114712953567505
ExtractedAudio\User_18\run_7\video_audio.wav,1,0.04252919536122661,1495.5558572557118,2065.2366302283504,3110.5853487201143,0.16258756816387177,0.21216900646686554,0.20123420655727386,0.18129627406597137,0.24083884060382843,0.41978588700294495,0.7175491452217102,0.8601599931716919,0.7236202359199524,0.45915186405181885,0.2569681406021118,0.12988436222076416,-409.8807067871094,133.73219299316406,6.963184356689453,22.49894142150879,5.997959136962891,16.6655330657959,2.3732337951660156,2.0856668949127197,-6.188596248626709,2.6566128730773926,-5.0816121101379395,0.16273583471775055,-2.4806816577911377
ExtractedAudio\User_18\run_8\video_audio.wav,1,0.03872493821747449,1487.2291593192685,2089.4504645411553,3129.400634765625,0.11454401910305023,0.14223353564739227,0.21777744591236115,0.20740453898906708,0.1843835413455963,0.25372031331062317,0.4661165773868561,0.8265379071235657,0.8800916075706482,0.6278995871543884,0.3046063482761383,0.15536007285118103,-409.8392028808594,133.42686462402344,7.963888168334961,21.211042404174805,4.92913818359375,16.865949630737305,2.3189165592193604,2.4811246395111084,-4.531394004821777,2.5844743251800537,-4.873584270477295,1.4113636016845703,-1.7105401754379272
ExtractedAudio\User_18\run_9\video_audio.wav,1,0.04017030572615607,1479.6026623611365,2076.940048903848,3109.991984284682,0.15063521265983582,0.18636217713356018,0.24732914566993713,0.21099348366260529,0.2413357049226761,0.2902439534664154,0.5301460027694702,0.7950540781021118,0.7789797186851501,0.5847152471542358,0.3299122154712677,0.177175834774971,-406.2591247558594,134.60494995117188,8.578516006469727,19.953950881958008,1.597660779953003,16.361404418945312,2.759936571121216,2.7430431842803955,-5.347929954528809,3.334439516067505,-6.152970314025879,0.9709019064903259,-1.8793896436691284
ExtractedAudio\User_19\run_0\video_audio.wav,1,0.06786415435239018,2089.4167337029744,2515.7232033954815,4658.196595657703,0.6215595602989197,0.4990975260734558,0.3827003240585327,0.32311415672302246,0.32406774163246155,0.34462833404541016,0.38691917061805725,0.4576881527900696,0.5069827437400818,0.5100923180580139,0.4949619472026825,0.49709001183509827,-491.1643981933594,98.83810424804688,2.4050681591033936,17.245773315429688,9.16598129272461,18.47026824951172,10.970440864562988,5.941912651062012,-2.129093647003174,6.442986965179443,-1.3098865747451782,1.419839859008789,-5.6738457679748535
ExtractedAudio\User_19\run_1\video_audio.wav,0,0.07117254083806818,2127.8670128802346,2529.6216020781585,4716.3832231001425,0.6524043679237366,0.5454875230789185,0.41977939009666443,0.3433637320995331,0.33237212896347046,0.39528176188468933,0.42689067125320435,0.49524036049842834,0.5145328044891357,0.4983559250831604,0.43958044052124023,0.4615572690963745,-487.76678466796875,93.1572494506836,2.032073736190796,22.101299285888672,9.957596778869629,19.086933135986328,9.777679443359375,6.779669284820557,-1.8261197805404663,6.467039108276367,-1.8994865417480469,0.6772360801696777,-5.053679466247559
ExtractedAudio\User_19\run_2\video_audio.wav,1,0.06943298718944099,1933.1833417045334,2383.7948846345635,4145.258629840353,0.5420531034469604,0.4826751947402954,0.41111746430397034,0.3881591260433197,0.3739152252674103,0.42943549156188965,0.4845399558544159,0.5774644613265991,0.5389449596405029,0.4683026075363159,0.40442338585853577,0.43429040908813477,-474.6065673828125,108.29422760009766,4.101460933685303,18.76665687561035,10.22465705871582,15.989239692687988,8.088573455810547,0.8479669094085693,-8.201784133911133,1.6889134645462036,-2.7385902404785156,-0.38483357429504395,-5.0411882400512695
ExtractedAudio\User_19\run_3\video_audio.wav,0,0.07675597282182103,2085.960454833161,2470.993784859565,4548.491962139423,0.5371796488761902,0.482229083776474,0.432098925113678,0.4139046370983124,0.40826520323753357,0.43020087480545044,0.463611364364624,0.6007967591285706,0.6111430525779724,0.5417180061340332,0.4086323380470276,0.3895165026187897,-479.7698669433594,103.23896026611328,3.845306873321533,16.300989151000977,6.899686813354492,15.006255149841309,8.255837440490723,4.1156535148620605,-5.731583595275879,4.4527177810668945,-0.8367471694946289,0.9418830275535583,-5.619823455810547
ExtractedAudio\User_19\run_4\video_audio.wav,0,0.07147190824468085,2038.9186664096073,2475.7577606595064,4474.52325049867,0.49545565247535706,0.5199424624443054,0.456585168838501,0.40909168124198914,0.3484075367450714,0.3373415470123291,0.3614467978477478,0.4831726551055908,0.5489072203636169,0.5113402605056763,0.3567088544368744,0.31744372844696045,-468.9801025390625,104.51680755615234,6.584014892578125,18.334552764892578,9.77526569366455,13.623071670532227,3.758819580078125,1.3501523733139038,-5.96949577331543,1.949640154838562,-3.54065203666687,-1.1401536464691162,-5.356235504150391
ExtractedAudio\User_19\run_5\video_audio.wav,1,0.07149736210060449,2004.8440266407733,2434.8886661685556,4389.87259148316,0.41519564390182495,0.5336593985557556,0.47088587284088135,0.40048515796661377,0.35620254278182983,0.3691810071468353,0.402090847492218,0.5017694234848022,0.6071485877037048,0.5671789646148682,0.3982561230659485,0.3103419244289398,-471.0585021972656,104.99308013916016,5.060154914855957,19.01362419128418,9.094524383544922,15.322437286376953,6.963201522827148,2.691159725189209,-7.586643218994141,0.602702796459198,-3.3381919860839844,-0.3935397267341614,-6.936066150665283
ExtractedAudio\User_19\run_6\video_audio.wav,0,0.07393296959156194,2159.4290048629714,2621.828833973918,4879.7833591646095,0.5708110332489014,0.450025737285614,0.35042399168014526,0.3272689878940582,0.3278582692146301,0.370835542678833,0.5016434788703918,0.5799734592437744,0.5955826044082642,0.5379923582077026,0.39345499873161316,0.43707025051116943,-465.0369567871094,101.75834655761719,6.258366107940674,12.018289566040039,8.15062427520752,14.694064140319824,4.455412864685059,0.5810618996620178,-2.207885503768921,5.319772243499756,-1.9433889389038086,-1.040744662284851,-6.746682167053223
ExtractedAudio\User_19\run_7\video_audio.wav,1,0.07875162760416667,2121.9298896118044,2515.2095789164605,4654.062906901042,0.5053302049636841,0.5201968550682068,0.41041624546051025,0.35234570503234863,0.3643988072872162,0.4331821799278259,0.4670061767101288,0.573825478553772,0.6382173895835876,0.572033703327179,0.41730454564094543,0.3615104556083679,-467.3352355957031,102.92279052734375,5.133401870727539,17.151962280273438,7.437042236328125,13.920304298400879,5.033435821533203,2.0989928245544434,-6.242331504821777,1.0373711585998535,-4.348793029785156,0.47361189126968384,-4.991436958312988
ExtractedAudio\User_19\run_8\video_audio.wav,1,0.06273643902799685,1894.4637222083434,2415.7243116532104,4151.764589905363,0.5548756718635559,0.5827354192733765,0.46643784642219543,0.35344213247299194,0.3359220623970032,0.3901679217815399,0.4124196469783783,0.500413179397583,0.5641017556190491,0.5197901129722595,0.352639764547348,0.352234810590744,-469.21844482421875,111.89974212646484,7.412374973297119,17.199695587158203,9.821248054504395,12.601500511169434,4.539690971374512,1.6943196058273315,-6.591835975646973,0.7010500431060791,-5.464879512786865,-1.7431988716125488,-6.076201438903809
ExtractedAudio\User_19\run_9\video_audio.wav,0,0.06720933133732535,1984.1196764828094,2454.8447502667627,4356.411980726048,0.5879828333854675,0.4679103195667267,0.3489095866680145,0.31372374296188354,0.3146344721317291,0.36721956729888916,0.424938440322876,0.5341137647628784,0.5447421669960022,0.5013007521629333,0.4116138517856598,0.42624926567077637,-470.04046630859375,108.25740814208984,7.587267875671387,16.975522994995117,7.894424915313721,13.147100448608398,6.097671985626221,3.8689067363739014,-6.641130447387695,1.4495415687561035,-4.000475883483887,-1.5956965684890747,-6.781073570251465
ExtractedAudio\User_2\run_0\video_audio.wav,1,0.044966264204545456,1130.2055870696631,1577.7563812947317,2280.2683327414775,0.4148378372192383,0.3625277280807495,0.33142057061195374,0.3136574625968933,0.24502252042293549,0.22337327897548676,0.45211261510849,0.7085412740707397,0.45363539457321167,0.29040583968162537,0.23596127331256866,0.282377153635025,-355.46337890625,161.0857696533203,-8.187907218933105,33.08216094970703,3.446075677871704,-5.074429035186768,5.594111919403076,-4.66815710067749,-11.2625093460083,4.741499423980713,-2.3642940521240234,0.27983805537223816,-4.396265506744385
ExtractedAudio\User_2\run_1\video_audio.wav,0,0.06054890950520833,1458.2751377054594,1875.9862921440438,3042.7313232421875,0.30288955569267273,0.39299634099006653,0.2931695580482483,0.27621838450431824,0.2844807505607605,0.34129247069358826,0.3389202356338501,0.5035827159881592,0.6563607454299927,0.43852248787879944,0.34057530760765076,0.24177128076553345,-327.05963134765625,144.36692810058594,-4.339943885803223,25.792232513427734,2.7392287254333496,-5.769808769226074,10.629693984985352,-2.3156659603118896,-13.571646690368652,6.668976306915283,-5.997705936431885,-0.35782715678215027,-3.277874708175659
ExtractedAudio\User_2\run_2\video_audio.wav,0,0.04909266551549865,1271.1608975336726,1733.954835139036,2647.1329599056603,0.37342846393585205,0.3201630711555481,0.2933647334575653,0.2800915241241455,0.3180306851863861,0.3087908625602722,0.38833892345428467,0.7121557593345642,0.6741807460784912,0.3847111761569977,0.2533782422542572,0.2428371161222458,-352.38494873046875,151.18545532226562,-6.721132755279541,35.58144760131836,11.189379692077637,-3.6976492404937744,2.8729934692382812,-2.857191562652588,-8.615233421325684,5.764395713806152,-6.222780704498291,0.6127025485038757,-1.9399973154067993
ExtractedAudio\User_20\run_0\video_audio.wav,1,0.028123191550925925,1319.2751580008767,1956.398152233674,2734.59716796875,0.22166098654270172,0.21482060849666595,0.17867517471313477,0.1766570806503296,0.16934023797512054,0.2631274461746216,0.43839335441589355,0.8366973400115967,0.8756328225135803,0.6982763409614563,0.35694462060928345,0.1739468276500702,-408.3076477050781,138.54705810546875,2.0657575130462646,22.911283493041992,8.947627067565918,13.492435455322266,5.396012306213379,3.6769704818725586,-3.892564535140991,4.198035717010498,0.37810251116752625,1.4763728380203247,-4.748900413513184
ExtractedAudio\User_20\run_1\video_audio.wav,0,0.02327011406527531,1230.8344518637487,1936.3554864552875,2539.0629770065498,0.16447851061820984,0.1907612681388855,0.18881992995738983,0.16118945181369781,0.15667416155338287,0.25256556272506714,0.5440763235092163,0.9368829131126404,0.8756022453308105,0.6618137359619141,0.2744150161743164,0.11820656061172485,-421.3395690917969,139.496826171875,4.752737045288086,25.14821434020996,9.312874794006348,13.859312057495117,5.634555339813232,6.466086387634277,-3.198539972305298,4.229027271270752,-2.51373553276062,0.5553544163703918,-4.790428638458252
ExtractedAudio\User_20\run_2\video_audio.wav,1,0.030325552904351395,1421.6814197941508,2033.590694111736,2995.342807112069,0.24518108367919922,0.20144672691822052,0.2167896032333374,0.1807205229997635,0.17779795825481415,0.2845483422279358,0.6537038087844849,0.9063342809677124,0.7704294323921204,0.5181017518043518,0.1991313397884369,0.16370929777622223,-409.38134765625,133.2872314453125,4.122091293334961,24.9226131439209,6.955733776092529,12.590455055236816,8.526006698608398,3.3843250274658203,-2.514251232147217,5.735931873321533,-2.1688034534454346,1.0143516063690186,-3.3607993125915527
ExtractedAudio\User_20\run_3\video_audio.wav,0,0.024106885566086065,1290.2601007702158,1950.5534055637818,2676.3829966060453,0.11848554015159607,0.16328898072242737,0.1798468828201294,0.18743909895420074,0.13764753937721252,0.22693096101284027,0.46729543805122375,0.9098231792449951,0.9549842476844788,0.7433136701583862,0.3673662543296814,0.13083389401435852,-421.0281677246094,139.5806884765625,3.1997036933898926,24.6373291015625,8.859912872314453,13.707245826721191,5.261589527130127,4.669605731964111,-2.0574851036071777,4.740869522094727,-2.589810848236084,0.05969546362757683,-3.861830472946167
ExtractedAudio\User_20\run_4\video_audio.wav,1,0.024334981167608287,1320.5008677833762,1983.9033652229662,2770.2202231197034,0.10105744004249573,0.17323483526706696,0.19918560981750488,0.15574781596660614,0.17068803310394287,0.30449533462524414,0.6608553528785706,0.9678080081939697,0.8477064967155457,0.5729005336761475,0.20169630646705627,0.08771524578332901,-423.2431640625,137.39187622070312,4.774317741394043,25.1535701751709,7.62588357925415,14.470361709594727,6.0196332931518555,4.393069267272949,-1.4977556467056274,5.002847671508789,-2.128831148147583,1.2345399856567383,-4.647887706756592
ExtractedAudio\User_20\run_5\video_audio.wav,1,0.029768916297117518,1405.717732875278,2039.0902302097422,3000.563526365022,0.27433305978775024,0.24509115517139435,0.2110171765089035,0.14767058193683624,0.15624019503593445,0.2891005575656891,0.6237508058547974,0.8920268416404724,0.7855419516563416,0.523589015007019,0.20532307028770447,0.1730312705039978,-412.05999755859375,132.75941467285156,6.177027225494385,26.083139419555664,8.111913681030273,14.71965503692627,5.30799674987793,3.630537748336792,-2.0515995025634766,4.706755638122559,-2.3251569271087646,0.23265112936496735,-5.422679424285889
ExtractedAudio\User_20\run_6\video_audio.wav,1,0.02986700148809524,1396.543678776723,2037.0433767188404,2964.076171875,0.20434778928756714,0.1936039924621582,0.2021038681268692,0.16429005563259125,0.1655333787202835,0.27344727516174316,0.5863101482391357,0.9258262515068054,0.8351898193359375,0.6071003675460815,0.25817814469337463,0.15985007584095,-413.95654296875,133.3613739013672,5.463837146759033,25.438289642333984,6.935657024383545,13.107388496398926,6.830113410949707,5.020399570465088,-2.055360794067383,5.665163516998291,-2.4832897186279297,0.2945612072944641,-4.061595916748047
ExtractedAudio\User_20\run_7\video_audio.wav,1,0.028190237576844263,1394.1779605738097,2037.0467036499967,2974.406057889344,0.15944714844226837,0.19002658128738403,0.20043186843395233,0.15339554846286774,0.1550799459218979,0.2778247892856598,0.6407974362373352,0.9276729226112366,0.8333949446678162,0.5772421360015869,0.22263962030410767,0.13104765117168427,-413.8477783203125,133.94515991210938,4.407530307769775,24.053361892700195,7.785163402557373,13.344963073730469,6.7051310539245605,3.456510066986084,-3.4944348335266113,5.327274322509766,-2.518293619155884,-0.0873752161860466,-2.9130754470825195
ExtractedAudio\User_20\run_8\video_audio.wav,1,0.028481699411040787,1304.3013809069294,1948.6070448819746,2707.3687203322784,0.29997262358665466,0.25556015968322754,0.208315908908844,0.15186013281345367,0.17685756087303162,0.2927825450897217,0.6280199289321899,0.9134189486503601,0.7792089581489563,0.5294526815414429,0.2202340066432953,0.1942491978406906,-416.96014404296875,139.7047576904297,3.066702127456665,24.32792091369629,6.7518110275268555,13.382952690124512,6.509397983551025,4.891787052154541,-2.474738836288452,4.689543724060059,-2.398261785507202,-0.12212084233760834,-3.051625967025757
ExtractedAudio\User_20\run_9\video_audio.wav,0,0.028395970662434895,1330.4609156072645,1960.0032426513997,2739.847755432129,0.18347714841365814,0.20673568546772003,0.2371973842382431,0.16773253679275513,0.18460148572921753,0.31372323632240295,0.6937714219093323,0.9295086860656738,0.7928380966186523,0.5111527442932129,0.19199241697788239,0.13952729105949402,-420.9377136230469,138.7480010986328,3.8096494674682617,23.754638671875,7.002012729644775,13.570491790771484,6.719518661499023,4.573989391326904,-2.456610918045044,4.528181076049805,-3.1784541606903076,0.27138450741767883,-2.2623729705810547
ExtractedAudio\User_21\run_0\video_audio.wav,0,0.022306116615853657,1099.7246262683395,1773.536022579996,2275.166730182927,0.05945613235235214,0.0480072982609272,0.08588199317455292,0.11250177025794983,0.11145568639039993,0.18797695636749268,0.45630139112472534,0.8326233625411987,0.809074878692627,0.7102513313293457,0.39623233675956726,0.15013085305690765,-427.64801025390625,147.28302001953125,5.154757022857666,30.941036224365234,7.855476379394531,8.128592491149902,5.9319071769714355,2.7484686374664307,0.06169728562235832,0.6183894276618958,-2.0618155002593994,2.945326328277588,-7.105391979217529
ExtractedAudio\User_21\run_1\video_audio.wav,0,0.03826181131516588,1404.2596659239507,1898.4535346342782,2954.9984032508887,0.08905979245901108,0.07253158092498779,0.09881984442472458,0.15980085730552673,0.1273958683013916,0.20932912826538086,0.34667301177978516,0.7129777073860168,0.8659424781799316,0.7493631839752197,0.4319945275783539,0.13826413452625275,-383.7018737792969,139.22413635253906,-0.3174169361591339,27.095998764038086,0.40019330382347107,6.484374046325684,2.4514622688293457,4.773046493530273,1.5827399492263794,1.8371602296829224,-3.064697504043579,0.7334846258163452,-7.0918731689453125
ExtractedAudio\User_21\run_2\video_audio.wav,0,0.04848615185018051,1663.4593124530666,2067.5028513580005,3503.3044477662456,0.17788107693195343,0.10340307652950287,0.11419818550348282,0.14388039708137512,0.12808328866958618,0.18273717164993286,0.38212522864341736,0.7095771431922913,0.8189665675163269,0.6903111934661865,0.39960408210754395,0.24423964321613312,-366.9745178222656,127.93224334716797,-4.675677299499512,30.095474243164062,8.0987548828125,3.2864644527435303,0.7325630784034729,4.044236183166504,-0.39793798327445984,-0.08209569752216339,-5.473403453826904,3.7449135780334473,-7.469910621643066
ExtractedAudio\User_21\run_3\video_audio.wav,1,0.03843206091772152,1467.7715613053358,2000.0852739044597,3103.1435423259495,0.15436597168445587,0.12471316009759903,0.15974894165992737,0.1011376604437828,0.11976469308137894,0.2747909426689148,0.5691525936126709,0.7958974838256836,0.6832914352416992,0.46714046597480774,0.21130861341953278,0.15608520805835724,-385.4246826171875,134.99647521972656,3.207132577896118,26.04018783569336,0.7195410132408142,4.071295261383057,6.0259175300598145,4.355011463165283,0.9053476452827454,-1.9567577838897705,-4.614711284637451,3.8534317016601562,-9.991677284240723
ExtractedAudio\User_21\run_4\video_audio.wav,1,0.051008931706460675,1524.9176817635164,1915.0194749996535,3123.1007779582164,0.14149343967437744,0.17339260876178741,0.2143237143754959,0.16934263706207275,0.3070734739303589,0.3208833634853363,0.5764078497886658,0.7315101027488708,0.713879406452179,0.5119702219963074,0.26132434606552124,0.15761032700538635,-366.727783203125,137.90650939941406,-4.692890644073486,19.858652114868164,-3.8739254474639893,11.606110572814941,9.516350746154785,1.4094167947769165,-6.737470626831055,1.54018235206604,-5.123558521270752,0.8404672741889954,-6.716012954711914
ExtractedAudio\User_21\run_5\video_audio.wav,1,0.044409744537275066,1541.123531884959,2050.9568776716446,3270.1684005462726,0.1453755497932434,0.1501290202140808,0.20288874208927155,0.1878349930047989,0.13139262795448303,0.19223536550998688,0.36835363507270813,0.6931344270706177,0.7661508321762085,0.5967649221420288,0.34823399782180786,0.172376349568367,-380.0410461425781,135.2643585205078,7.258249759674072,16.900218963623047,-1.279781699180603,11.237194061279297,7.394602298736572,3.904387950897217,-6.892903804779053,2.228435516357422,-3.258673667907715,-0.43538016080856323,-6.955504417419434
ExtractedAudio\User_21\run_6\video_audio.wav,1,0.05064617219518443,1547.9118821542263,1986.9347098539517,3146.0318643538676,0.16643035411834717,0.10956396907567978,0.13686241209506989,0.15812739729881287,0.11806916445493698,0.14884446561336517,0.33020299673080444,0.5803828239440918,0.6902852058410645,0.6669467091560364,0.36739373207092285,0.1989971548318863,-369.38800048828125,136.14613342285156,-0.3489757478237152,18.60413932800293,2.1019067764282227,10.14102840423584,6.47787618637085,3.059274196624756,-5.093070983886719,0.915859580039978,-6.351055145263672,-0.6315963268280029,-6.78080415725708
ExtractedAudio\User_21\run_7\video_audio.wav,1,0.046034749348958334,1472.761894268689,1942.7980760306098,3004.3304443359375,0.12527583539485931,0.11638503521680832,0.25437504053115845,0.20115357637405396,0.18152864277362823,0.2622118592262268,0.49846887588500977,0.7373420596122742,0.7875186204910278,0.5075997710227966,0.24529901146888733,0.1888403296470642,-391.71881103515625,141.68052673339844,-0.1583993285894394,17.781169891357422,2.3109829425811768,8.44451904296875,6.682946681976318,2.633856773376465,-3.2583415508270264,1.3598321676254272,-3.588028907775879,0.004308382514864206,-6.2734375
